i_dblp,j_sch,dblp_id,sch_id,cos_title,jaccard_title,dice_title,Levenshtein_title
1188,15130,conf/vldb/ZhouLZLZJT01,otrOVPlT3SgJ,0.0,0.0,0.0,0.15555555555555556
656,11105,conf/sigmod/YuMWL01,gIwqyGGuI70J,0.0095523305020854,0.047619047619047616,0.09090909090909091,0.22916666666666663
452,19411,conf/sigmod/RaoZML02,3xcsKWPVcCoJ,0.0,0.0,0.0,0.22413793103448276
1322,50004,conf/vldb/BalminPP00,mg9ABNG06O4J,0.0308003370118454,0.058823529411764705,0.1111111111111111,0.2435897435897436
2084,50327,conf/vldb/AggarwalY02,wjKnsQWl5ZoJ,0.0130846115697011,0.0625,0.11764705882352941,0.22413793103448276
796,29020,conf/sigmod/ChenJDTW00,url:http://portal.acm.org/citation.cfm%3Fid%3D335191%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3D335191%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.23880597014925375
889,25047,journals/tods/TaoPZ02,nTK1ViJDYOcJ,0.0,0.0,0.0,0.18181818181818177
1050,4993,conf/sigmod/FranklinZ98,url:http://portal.acm.org/citation.cfm%3Fid%3D645925%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.25
344,10429,conf/sigmod/MinPC03,url:http://pubs.acs.org/cgi-bin/abstract.cgi/achre4/2003/36/i01/abs/ar020149a.html,0.0,0.0,0.0,0.2325581395348837
2197,12297,journals/tods/BaralisCP96,tuGrmSkM_PkJ,0.0,0.0,0.0,0.25
156,53011,conf/vldb/ChakravarthyKAK94,-GD9TPo2nRYJ,0.0054309126814878,0.06666666666666667,0.125,0.24285714285714288
658,60577,conf/sigmod/ChenGK01,mClzTQppJE4J,0.0,0.0,0.0,0.26415094339622647
1143,24405,conf/vldb/YuV00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D362096%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.2551020408163265
396,60577,conf/sigmod/ChoALS03,mClzTQppJE4J,0.0,0.0,0.0,0.2264150943396226
926,6620,conf/sigmod/TrisoliniLN99,cFMtMf7bLzIJ,1.0,1.0,1.0,1.0
836,11830,journals/sigmod/DoanPK95,sG7PCEiN2xAJ,0.0,0.0,0.0,0.25555555555555554
2488,36043,journals/sigmod/WenLMZ03,NAlOJiLQH34J,0.0,0.0,0.0,0.2906976744186046
1481,4398,conf/sigmod/GuptaMR95,gQODYHV_trgJ,0.0,0.0,0.0,0.25531914893617025
1448,8422,conf/sigmod/RossSS96,-rTWS2erFQcJ,0.0,0.0,0.0,0.17441860465116277
1960,18396,conf/vldb/GalanisWJD03,JvthmGX_uoQJ,1.0,1.0,1.0,1.0
2495,57401,journals/sigmod/WinslettMY03,gFgQ9dmQXRUJ,0.0,0.0,0.0,0.16666666666666663
922,18929,conf/sigmod/AltinelABFSZ99,Hf3gZHIcm58J,0.0,0.0,0.0,0.2063492063492064
136,11604,journals/sigmod/LudascherMM01,1m9BmEzgbBYJ,0.0100034082909812,0.05263157894736842,0.1,0.25806451612903225
362,24190,conf/sigmod/KaushikBNK02,83wqw4ciNWoJ,0.0,0.0,0.0,0.19354838709677424
2393,33712,journals/vldb/LeeSC01,bE9NgyKXDBAJ,0.0060843155372004,0.058823529411764705,0.1111111111111111,0.1384615384615384
2328,26901,journals/vldb/KornLKF00,lRL4LmMtwnYJ,0.0166948497261513,0.07142857142857142,0.13333333333333333,0.26027397260273977
989,59751,conf/vldb/LiM01,Tw8-f4saqb0J,0.0,0.0,0.0,0.2542372881355932
1585,3408,conf/vldb/ShivakumarGC98,lWVWAhlsyYYJ,0.0,0.0,0.0,0.29729729729729726
927,51703,journals/sigmod/AndersonS94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187455%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.25
1904,60316,journals/sigmod/dOnofrioP03,QyNfyYDySawJ,0.0,0.0,0.0,0.21875
1359,49670,conf/vldb/LeeL99,1gG_hIZaRNAJ,0.0,0.0,0.0,0.27586206896551724
960,19571,journals/sigmod/YeungHL94,QlpOU9O3VxEJ,0.1420652458621929,0.21052631578947367,0.34782608695652173,0.4666666666666667
807,27465,conf/sigmod/ChoG00,zIvpO1L9YaEJ,0.0,0.0,0.0,0.1777777777777778
1085,18519,conf/sigmod/UrhanFA98,9OEjtHuRUzsJ,0.0073711009273572,0.07692307692307693,0.14285714285714285,0.23913043478260865
93,37921,conf/vldb/HaberIL95,hk9P76dJfcAJ,0.0,0.0,0.0,0.17391304347826086
486,59315,conf/sigmod/LiGS02,NMgExE-JRD0J,0.0053769381087451,0.058823529411764705,0.1111111111111111,0.25
849,15044,journals/tods/TaoSP03,PJ9152AhkuwJ,0.0304667202452948,0.0625,0.11764705882352941,0.34285714285714286
2254,31274,journals/tods/BaralisW00,url:http://portal.acm.org/citation.cfm%3Fid%3D335476%26dl%3DACM%26coll%3Dportal%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0042639914091653,0.05263157894736842,0.1,0.27692307692307694
1965,11923,conf/vldb/HardingLM03,fvkI7LBhwdsJ,0.0,0.0,0.0,0.18000000000000005
342,50676,journals/sigmod/MillerHHYHFP01,adm7QWgi-BAJ,0.0,0.0,0.0,0.21875
2158,2115,conf/vldb/TaoP02,Rg8V7NSK9tMJ,0.0,0.0,0.0,0.12
1941,45457,conf/vldb/ChaudhuriGN03,99oqRZGWAYMJ,0.0,0.0,0.0,0.20967741935483875
1015,4352,conf/sigmod/EmbleyJN99,9rnT6AgafkoJ,0.0,0.0,0.0,0.2021276595744681
856,54280,conf/sigmod/YangYW00,I_YprPVQ45QJ,0.0,0.0,0.0,0.2142857142857143
1394,59813,conf/sigmod/ChawatheRGW96,t9nmZzSMVAAJ,0.0095679943685829,0.09090909090909091,0.16666666666666666,0.19298245614035092
1439,4121,conf/vldb/WangZL99,QmXB6EKu-pYJ,0.0,0.0,0.0,0.1527777777777778
125,59659,journals/sigmod/Fankhauser01,_sltXCfRKhYJ,1.0,1.0,1.0,1.0
1718,18997,conf/vldb/BlottKS98,6XxswNrUSk4J,0.0,0.0,0.0,0.25609756097560976
128,16573,conf/vldb/LevyMS94,13NtTP5wSwMJ,0.0,0.0,0.0,0.21518987341772156
1888,46735,conf/vldb/HanF95,dvmROCT52KoJ,0.067937215029137,0.1111111111111111,0.2,0.2421052631578947
2440,51412,journals/vldb/LandauST95,N9d3F0NvbcEJ,0.9999999999999996,1.0,1.0,1.0
67,12133,conf/vldb/Galindo-LegariaPK94,oMqPXsCl5gYJ,0.8388830355139038,0.7272727272727273,0.8421052631578947,0.8
330,40062,conf/sigmod/GangulyGR03,-tQZCWhRa74J,0.0,0.0,0.0,0.26315789473684215
184,54762,journals/sigmod/BarbaraCJW01,ghIMekzCkMQJ,0.0052666618279746,0.05,0.09523809523809523,0.2432432432432432
932,47485,conf/sigmod/HinneburgK99,GBZiTCbChZQJ,0.0221495659038038,0.05555555555555555,0.10526315789473684,0.18181818181818177
887,4143,journals/tods/CaldersNW02,qqdXmdgAaMgJ,0.0055414898061096,0.058823529411764705,0.1111111111111111,0.23376623376623373
1519,27805,conf/vldb/LinR98,zXSCJ9LzZ8cJ,0.0,0.0,0.0,0.28301886792452835
1486,18997,conf/vldb/BaulierBKS98,6XxswNrUSk4J,0.008862018757276,0.06666666666666667,0.125,0.19999999999999996
2118,42851,conf/vldb/GottlobKP02,GGyAHg9kwysJ,0.0,0.0,0.0,0.18367346938775508
463,35114,conf/sigmod/WangWYY02,RDl5LvXsmA0J,0.0,0.0,0.0,0.24489795918367352
1096,2038,conf/vldb/AgrawalCN00,QKlyEeIFW24J,0.0040716748827545,0.05555555555555555,0.10526315789473684,0.22857142857142854
2339,5852,journals/vldb/BerchtoldKK97,KLzrIupmRloJ,0.0051154950233874,0.045454545454545456,0.08695652173913043,0.23863636363636365
1096,28052,conf/vldb/AgrawalCN00,SBpUQ0L7KUgJ,0.0301384030032493,0.2,0.3333333333333333,0.30000000000000004
895,23632,conf/sigmod/IvesFFLW99,28BvOA9bYjAJ,0.0205833355581232,0.06666666666666667,0.125,0.2545454545454545
2420,8665,journals/vldb/SuHHHLWLPLL01,1UQELO3a50EJ,0.0068127719120472,0.0625,0.11764705882352941,0.23188405797101452
148,40556,journals/sigmod/EisenbergM01,LL9Guuh490sJ,0.0,0.0,0.0,0.16666666666666663
981,17899,conf/sigmod/AdelbergD99,5I0ArBmDRcEJ,0.1427957090535855,0.06666666666666667,0.125,0.15053763440860213
1657,14506,conf/sigmod/FaloutsosRM94,Tpb-LwPZJNMJ,0.0366614174411409,0.05263157894736842,0.1,0.29591836734693877
2454,2018,journals/vldb/AgrawalAJL95,8Vp0MLe7nMUJ,0.0071669922937703,0.06666666666666667,0.125,0.23611111111111116
2034,39339,conf/vldb/VelegrakisMP03,DmCSS-miyHIJ,0.0,0.0,0.0,0.26865671641791045
2003,37774,conf/vldb/ChenDZ03,MAxtTez_p4EJ,0.0,0.0,0.0,0.2021276595744681
1345,41746,conf/sigmod/GuptaHR97,U04OC6OSBT0J,0.0,0.0,0.0,0.1333333333333333
960,59840,journals/sigmod/YeungHL94,MxzfXYGEnIMJ,0.1888751468582186,0.3125,0.47619047619047616,0.47058823529411764
1038,38031,conf/vldb/AksoyZF01,eYabDtrkXaYJ,0.0,0.0,0.0,0.2222222222222222
1405,20297,conf/sigmod/SeshadriHPLRSSS96,BJBeZ446Yc0J,0.0563686880641328,0.23076923076923078,0.375,0.265625
1319,18833,conf/sigmod/FernandezFKLS97,9NlVdFCl2ysJ,0.5991146190431229,0.5555555555555556,0.7142857142857143,0.653061224489796
1551,58029,conf/sigmod/SistlaW95,gLjn4f4f63wJ,0.712435540165064,0.7272727272727273,0.8421052631578947,0.8875
544,32800,journals/sigmod/KeetonPH98,Q6wN_CrKEGAJ,0.0065627155463343,0.06666666666666667,0.125,0.19318181818181823
991,37461,conf/sigmod/AcharyaGPR99,EpUtXEhwDaUJ,0.396803792916728,0.3333333333333333,0.5,0.48888888888888893
804,18387,conf/sigmod/ChristophidesCS00,ZkgTPp9m5z4J,0.0284167158914194,0.07142857142857142,0.13333333333333333,0.1578947368421053
374,55020,journals/sigmod/BollKB98,3VhOqv3STbEJ,0.1808892957426158,0.21052631578947367,0.34782608695652173,0.4285714285714286
1136,13464,conf/vldb/ChakrabartiGRS00,0BySK5DgSXAJ,0.0,0.0,0.0,0.2321428571428571
1391,43030,conf/vldb/GarofalakisRS99,jM3jsnhKbMMJ,0.0,0.0,0.0,0.2142857142857143
1265,60826,conf/sigmod/LivnyRBCDLMW97a,o-fZP19Hu2IJ,0.0,0.0,0.0,0.23456790123456794
952,18258,conf/sigmod/AboulnagaC99,url:http://www.springerlink.com/index/M034H4H63472723J.pdf,0.0,0.0,0.0,0.16666666666666663
556,18258,conf/sigmod/ChaudhuriDN01,url:http://www.springerlink.com/index/M034H4H63472723J.pdf,0.0,0.0,0.0,0.12048192771084343
1607,26066,conf/vldb/ChaudhuriN97,hAqEljGAcFsJ,1.0000000000000002,1.0,1.0,1.0
1338,7182,conf/vldb/WangHH00,eOTkoLDux4wJ,0.0,0.0,0.0,0.16981132075471694
2255,29485,journals/tods/LiC01,WSY7q1DJdCsJ,0.0,0.0,0.0,0.27142857142857146
580,3568,conf/sigmod/YanMHF01,url:http://doi.wiley.com/10.1002/ace.8505,0.0,0.0,0.0,0.1311475409836066
1682,23207,conf/sigmod/DarR94,url:http://portal.acm.org/citation.cfm%3Fid%3D645921.756661,0.0,0.0,0.0,0.17307692307692313
2479,49380,journals/vldb/RamamohanaraoH94,GB5izTBcddAJ,0.1926885024032903,0.21428571428571427,0.35294117647058826,0.3384615384615385
857,35367,journals/tods/DiaoAFZF03,2K3LsxsgqJIJ,0.0300257722446536,0.0625,0.11764705882352941,0.2777777777777778
628,31343,journals/sigmod/SilberschatzSU96,_MXfp9GHEqQJ,0.7976489651737766,0.6,0.75,0.7142857142857143
2007,55986,conf/vldb/ChenJLP03,wlhpB4mxs4kJ,0.0728840088733569,0.21428571428571427,0.35294117647058826,0.2962962962962963
2269,1275,journals/tods/LakshmananSS01,8sohtsoGrycJ,0.1197651778292536,0.15789473684210525,0.2727272727272727,0.42105263157894735
2460,17058,journals/vldb/KemperK95,ywe7qzk4E5MJ,0.0,0.0,0.0,0.29292929292929293
1941,38370,conf/vldb/ChaudhuriGN03,iABZEL2Zoz8J,0.0,0.0,0.0,0.19354838709677424
1812,17022,conf/vldb/GravanoG97,FHEK09LJKfwJ,0.044506479132824,0.09090909090909091,0.16666666666666666,0.24489795918367352
891,28720,conf/sigmod/ChanI99,N4F4RBVZDAoJ,0.0056183767514816,0.06666666666666667,0.125,0.22857142857142854
186,49842,conf/sigmod/WangJLY03,url:http://portal.acm.org/citation.cfm%3Fid%3D1027688,0.0,0.0,0.0,0.196078431372549
1312,39330,conf/sigmod/BerchtoldK97,_oDfC1aR4CAJ,0.0,0.0,0.0,0.16666666666666663
486,11638,conf/sigmod/LiGS02,4LAyAtRGJQYJ,0.0,0.0,0.0,0.2134831460674157
439,53671,conf/sigmod/HanWDPW02,BjSNaShBCsQJ,0.0,0.0,0.0,0.196078431372549
1038,43642,conf/vldb/AksoyZF01,WZDgK2THjbQJ,0.0204372900651114,0.13333333333333333,0.23529411764705882,0.25
476,25445,conf/sigmod/DattaDTVSR02,a29gQd973OgJ,0.4608917508298693,0.3333333333333333,0.5,0.21818181818181814
1275,55663,conf/sigmod/KornJF97,TyxKh_eSfCIJ,0.0,0.0,0.0,0.20547945205479456
1998,2101,conf/vldb/CohenMKS03,9K6LZ9G-9jsJ,0.0,0.0,0.0,0.18000000000000005
1096,9877,conf/vldb/AgrawalCN00,GL8XEeYm7GsJ,0.0048976982605947,0.058823529411764705,0.1111111111111111,0.22857142857142854
358,41439,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,b14-iHBckAIJ,0.0084066327952402,0.09090909090909091,0.16666666666666666,0.275
1737,55694,conf/vldb/BouganimFV96,TiffIV1Y6AMJ,1.0,1.0,1.0,1.0
1745,35398,conf/vldb/DiwanRSS96,5VcKjo7jBOMJ,0.0,0.0,0.0,0.24731182795698925
1839,6952,conf/vldb/GarofalakisOS97,-NqtWdEMQkgJ,0.1589385039091853,0.13333333333333333,0.23529411764705882,0.3943661971830986
1460,6367,conf/vldb/AilamakiDHW99,fg5EE6R7xYwJ,0.0,0.058823529411764705,0.1111111111111111,0.22388059701492535
463,23705,conf/sigmod/WangWYY02,5GiZORgGjIAJ,0.0397029988366732,0.058823529411764705,0.1111111111111111,0.25373134328358204
1394,57048,conf/sigmod/ChawatheRGW96,YkIvdNOC64cJ,0.0,0.0,0.0,0.19298245614035092
2171,31076,conf/vldb/KounevB02,_aEC8CgKod0J,0.0039748446056983,0.05263157894736842,0.1,0.27
1959,26467,conf/vldb/HristidisGP03,5k-GwvznWRUJ,0.2554728206707233,0.25,0.4,0.27835051546391754
364,34279,conf/sigmod/ChungMS02,UmPir9n5JloJ,1.0,1.0,1.0,1.0
2163,38540,conf/vldb/YuSLJ02,boJKiPCpIxkJ,0.037045881204066,0.07142857142857142,0.13333333333333333,0.180327868852459
2248,28290,journals/tods/HsuSY01,cnLcMboCmiMJ,0.0,0.0,0.0,0.23423423423423428
250,24351,journals/sigmod/EisenbergM00,4mD1eFCHKKwJ,1.0000000000000002,1.0,1.0,1.0
2495,50798,journals/sigmod/WinslettMY03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1031579%26type%3Dpdf,0.0,0.0,0.0,0.24
654,51007,conf/sigmod/KalnisP01,-UHxodSX8oMJ,1.0,1.0,1.0,1.0
36,7803,conf/vldb/DidriksenGD95,47fE4F2kahEJ,0.0,0.0,0.0,0.25
839,14543,conf/sigmod/ChenCPPSTM00,G_vKTsC4EaAJ,0.2278690285159347,0.5,0.6666666666666666,0.8846153846153846
2468,20867,journals/vldb/RamakrishnanSSS94,3enyIaEqbswJ,0.0,0.0,0.0,0.20588235294117652
1136,10565,conf/vldb/ChakrabartiGRS00,QCFUIVkspywJ,0.0,0.0,0.0,0.28846153846153844
1302,26318,conf/sigmod/SimmenSM96,bvyqSciFIjcJ,0.0068291992839007,0.058823529411764705,0.1111111111111111,0.24468085106382975
1252,18095,conf/sigmod/AdelbergGW97,6gc5TN-yce8J,0.0057817475673974,0.058823529411764705,0.1111111111111111,0.22580645161290325
2406,58835,journals/vldb/MirbelPSTV00,tUEcojf_6BUJ,0.9999999999999996,1.0,1.0,1.0
376,45751,conf/sigmod/RiedewaldAA02,XK-KPRa2qjcJ,0.0,0.0,0.0,0.17460317460317465
1604,19486,conf/vldb/Garcia-MolinaLY98,5Rq_5hPceK8J,0.4952319764289911,0.375,0.5454545454545454,0.6756756756756757
2299,54242,journals/tods/GravanoGT99,VxiP2MuiMM0J,0.1735528297786495,0.3076923076923077,0.47058823529411764,0.24590163934426235
438,37769,conf/sigmod/AgrawalCD02,ES6QyfgebIcJ,0.0265773450280664,0.0625,0.11764705882352941,0.16417910447761197
639,35773,journals/sigmod/AdelbergKG96,oHUiSrycKdgJ,0.0,0.0,0.0,0.18666666666666665
630,2476,journals/sigmod/PhatakSSS96,kIzNmOrszKoJ,0.0071033885331114,0.06666666666666667,0.125,0.24193548387096775
2097,54293,conf/vldb/HsuLOMTX02,FmUwRcMRGLYJ,0.0,0.0,0.0,0.27419354838709675
2158,33069,conf/vldb/TaoP02,itZZmTVKRREJ,0.0,0.0,0.0,0.25
950,22079,conf/sigmod/LeeKC99,pKgaBa7_uiAJ,0.0,0.0,0.0,0.189873417721519
151,41876,journals/sigmod/ShahMFH01,dDD-PIIJJnQJ,0.0039926560061507,0.043478260869565216,0.08333333333333333,0.19587628865979378
2404,46307,journals/vldb/Atkinson00,M3ELKAZ4wBMJ,0.9999999999999998,1.0,1.0,1.0
1332,2933,conf/vldb/MillerHH00,JMEjpsKpSb8J,0.0,0.0,0.0,0.1515151515151515
1151,53102,conf/vldb/LingLL00,V7byawkFcZMJ,0.0064985913258362,0.07142857142857142,0.13333333333333333,0.27118644067796616
1203,32324,conf/vldb/CuiW01,6iNHLbMgFaEJ,0.1701565405049243,0.2857142857142857,0.4444444444444444,0.22388059701492535
561,30605,conf/sigmod/ChenZCKR01,9aWZcG_pyXUJ,0.0066271531118199,0.08333333333333333,0.15384615384615385,0.265625
1517,41559,conf/vldb/CareyK98,b_lpj8wu7BEJ,0.0349376455426998,0.06666666666666667,0.125,0.2692307692307693
452,60648,conf/sigmod/RaoZML02,NB8K1Kn_kgkJ,0.0079435160101471,0.07142857142857142,0.13333333333333333,0.27586206896551724
2352,48776,journals/vldb/ChakrabartiDAR98,DHbEJyv20WMJ,0.0045574645174135,0.041666666666666664,0.08,0.24817518248175185
1708,31678,conf/sigmod/TomasicGS94,H6fWl-cSuY4J,0.0463796323195282,0.2,0.3333333333333333,0.19696969696969702
239,25077,journals/sigmod/VassiliadisS99,eGARASwVBrUJ,1.0000000000000002,1.0,1.0,1.0
876,55499,conf/sigmod/YerneniLGU99,L9rzYv5OWpgJ,0.6090804601941169,0.4444444444444444,0.6153846153846154,0.546875
273,30323,conf/sigmod/OlstonJW03,fzIAU5XQeo4J,0.1196316380680269,0.23529411764705882,0.38095238095238093,0.375
987,36082,conf/sigmod/RundensteinerCLCZNJLW99,O9NpHGzN_sUJ,0.0,0.0,0.0,0.24489795918367352
1896,22115,conf/vldb/HellersteinNP95,27-P8X0mjfcJ,0.0110464450219879,0.08333333333333333,0.15384615384615385,0.27586206896551724
1214,26447,conf/vldb/WiesnerK01,snWxBtd7kK8J,0.057188593683516,0.1,0.18181818181818182,0.2615384615384615
271,16664,conf/sigmod/ChengKP03,zm4lmkubbeQJ,0.0,0.0,0.0,0.1923076923076923
2335,35748,journals/vldb/PanagosB97,Ht4Yl1kJuxIJ,1.0,1.0,1.0,1.0
2037,46671,conf/vldb/MadhavanH03,NdmocXlpq9QJ,0.0,0.0,0.0,0.19999999999999996
2395,39963,journals/vldb/ShegalovGW01,JJU5rDt2jsYJ,0.0,0.058823529411764705,0.1111111111111111,0.3246753246753247
1458,54134,conf/sigmod/McAuliffeCS96,H4A7nUWyXtQJ,0.029430279381155,0.09090909090909091,0.16666666666666666,0.24528301886792447
222,33017,journals/sigmod/BallMRZ02,x-VEbG6wIO4J,0.0,0.0,0.0,0.26190476190476186
1403,44813,conf/sigmod/ChristophidesCM96,nwwVf5FGX4QJ,0.0,0.0,0.0,0.19402985074626866
1906,35076,conf/vldb/BargaP95,h_EKR1nrXV0J,0.391314140151923,0.4166666666666667,0.5882352941176471,0.6666666666666667
2192,11496,journals/tods/ChenHM95,QKnrc4krsAUJ,0.0038961268735043,0.047619047619047616,0.09090909090909091,0.2471910112359551
1720,63179,conf/sigmod/CareyDFHMNSSTTWZ94,vqboZ3T4n4AJ,0.0,0.0,0.0,0.2702702702702703
342,16315,journals/sigmod/MillerHHYHFP01,KTp2S_xbXfYJ,0.0,0.0,0.0,0.17948717948717952
2145,56003,conf/vldb/CarneyCCCLSSTZ02,KUYFJk7kXGEJ,1.0,1.0,1.0,1.0
1045,27577,conf/vldb/GravanoIJKMS01,sh2u_UFoG74J,0.0,0.058823529411764705,0.1111111111111111,0.21212121212121215
2120,64052,conf/vldb/RamamurthyDS02,a_pMI6_8xb0J,0.0077791398336773,0.07142857142857142,0.13333333333333333,0.21518987341772156
211,46599,conf/vldb/ChaudhuriS94,77Sb5mlyASgJ,0.0,0.0,0.0,0.09756097560975607
1379,7451,conf/sigmod/HungYK96,HmakTjpzn6QJ,0.0032817055214805,0.08333333333333333,0.15384615384615385,0.2210526315789474
1834,61214,conf/vldb/PoosalaI97,-cCndG3a8ukJ,0.0,0.0,0.0,0.22784810126582278
2357,50409,journals/vldb/FahlR97,QCrO2kO3dzQJ,0.0,0.0,0.0,0.2558139534883721
192,14277,conf/vldb/ZemankovaI94,WLTOBfgNz_EJ,0.0,0.0,0.0,0.27118644067796616
1567,17301,conf/vldb/GraefeBC98,AlI-0i9BVV0J,0.0046824179492324,0.07142857142857142,0.13333333333333333,0.3548387096774194
421,53764,conf/sigmod/ShashaB02a,Cd6A4nsDnkQJ,0.0046834232878473,0.05555555555555555,0.10526315789473684,0.25
1105,24595,conf/vldb/ChangG00,MpGMcJwEWbcJ,0.0,0.0,0.0,0.2584269662921348
1925,13,conf/vldb/Levy96,lDTPyBMtHVwJ,1.0,1.0,1.0,1.0
1931,62086,conf/vldb/PapadiasZMT03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027596%26type%3Dpdf,0.0,0.0,0.0,0.24193548387096775
1015,28085,conf/sigmod/EmbleyJN99,Rr9mVIOvf9kJ,0.0321436085136479,0.06666666666666667,0.125,0.25806451612903225
193,25267,journals/sigmod/LeeF01,DnlhkxolSmoJ,0.016583919371257,0.07142857142857142,0.13333333333333333,0.2264150943396226
2468,11552,journals/vldb/RamakrishnanSSS94,ifOM4z6uxXUJ,0.0403538350418834,0.2,0.3333333333333333,0.3275862068965517
91,45901,conf/vldb/AgrawalS94,_NISJ-0lKiAJ,0.6558759474130943,0.6666666666666666,0.8,0.9692307692307692
1259,13923,conf/vldb/ShahabiFKF00,ln1yHhG7gdgJ,1.0,1.0,1.0,1.0
1486,47857,conf/vldb/BaulierBKS98,vitgygjdz3AJ,0.0059293063456565,0.05,0.09523809523809523,0.26881720430107525
91,20237,conf/vldb/AgrawalS94,bKp266-v6gUJ,0.869605167965277,0.8,0.8888888888888888,0.9841269841269842
889,30605,journals/tods/TaoPZ02,9aWZcG_pyXUJ,0.0,0.0,0.0,0.1636363636363637
955,32356,conf/sigmod/LakshmananNHP99,EBXh5GwbeNMJ,0.0,0.0,0.0,0.2894736842105263
1426,38357,conf/vldb/ZurekS99,OoknnZ3rbfwJ,0.0,0.0,0.0,0.28735632183908044
2277,34965,journals/tods/WangBBJ97,uaaJl906vYoJ,1.0,1.0,1.0,1.0
1867,26207,conf/vldb/YanG95,ilCT5UFnHxgJ,0.0416504311071457,0.2,0.3333333333333333,0.29824561403508776
1374,45522,conf/vldb/McHughW99,0HigL3ViuMcJ,0.5893313126636162,0.6666666666666666,0.8,0.5909090909090908
1951,29318,conf/vldb/Galindo-LegariaJWW03,jSMgWtl391cJ,0.0,0.0,0.0,0.17333333333333334
186,12553,conf/sigmod/WangJLY03,7IedMcqVmcEJ,0.0044423205985643,0.05555555555555555,0.10526315789473684,0.2315789473684211
1434,34461,conf/sigmod/QuassWGHLMNRRAUW96,zISF-4KuUw4J,0.3642411709683091,0.45454545454545453,0.625,0.6166666666666667
415,35236,journals/sigmod/SmithO99,KJWGQQ4kZ4YJ,0.0326544711148024,0.14814814814814814,0.25806451612903225,0.23893805309734517
1793,44193,conf/sigmod/AgrawalCFGHIIMMSS94,Cm66C3yYtdgJ,0.0439407168773153,0.0625,0.11764705882352941,0.19736842105263153
722,6871,journals/sigmod/MedskerCS95,v5-t1_SzOOAJ,0.0,0.0,0.0,0.22368421052631582
1015,30313,conf/sigmod/EmbleyJN99,TJc6rWvcdmAJ,0.0,0.0,0.0,0.19047619047619047
1849,37120,conf/vldb/HaasKWY97,hcYKj7CHbWYJ,0.0187348212181047,0.06666666666666667,0.125,0.23529411764705888
1553,35846,conf/sigmod/ZhugeGHW95,9DilCGDXRWcJ,0.0,0.0,0.0,0.7115384615384616
869,3134,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,64iWa-ZiPRcJ,1.0,1.0,1.0,1.0
2191,62898,journals/tods/MumickFPR96,-IYoJC1k20oJ,0.1530078804130217,0.14285714285714285,0.25,0.20588235294117652
1488,9033,conf/sigmod/DavisonG95,fN8wW3Y4FJkJ,0.0,0.0,0.0,0.21052631578947367
725,62230,conf/sigmod/RamaswamyRS00,GveQLUTEle8J,0.0,0.0,0.0,0.29508196721311475
2413,23872,journals/vldb/ChangG01,zY7N_EOz5NUJ,0.0,0.0,0.0,0.20967741935483875
426,46887,journals/sigmod/FowlerPNB99,OewAZ4AUDOQJ,1.0,1.0,1.0,1.0
1644,3130,conf/sigmod/MohanN94,NV4EV-rlFVIJ,0.0385901760485614,0.13043478260869565,0.23076923076923078,0.2525252525252525
1713,40642,conf/sigmod/BrinkhoffKSS94,XZRXO_JCNRIJ,0.0,0.0,0.0,0.2465753424657534
2447,13842,journals/vldb/DeWittNSV96,WTuHfc-D3TwJ,0.6846710451138056,0.7142857142857143,0.8333333333333334,0.9821428571428571
896,21172,journals/tods/TaoP03,JnmBoH2YB0AJ,0.063502647976144,0.125,0.2222222222222222,0.23076923076923073
1265,101,conf/sigmod/LivnyRBCDLMW97a,izDXhqRW9AYJ,0.3471720740317712,0.38461538461538464,0.5555555555555556,0.8024691358024691
1337,47710,conf/vldb/LakshmananJN00,9kxBGuFP8m8J,0.0052765006048371,0.05263157894736842,0.1,0.26086956521739135
1276,63272,conf/sigmod/LivnyRBCDLMW97,kBlynBey41QJ,0.0295665490967691,0.0625,0.11764705882352941,0.27692307692307694
1499,35960,conf/sigmod/AbiteboulCM95,WYSBGO-zyoEJ,0.0,0.0,0.0,0.21999999999999997
1985,19638,conf/vldb/LakshmananPZ03,g8e0xiRUkIwJ,0.0,0.0,0.0,0.28
535,40414,conf/sigmod/ChenRW02,FKP82dZax-cJ,0.0064663086447924,0.05555555555555555,0.10526315789473684,0.2315789473684211
1830,51780,conf/vldb/LiCHH97,-VZ3pq9oMngJ,0.0,0.0,0.0,0.2666666666666667
