i_dblp,j_sch,dblp_id,sch_id,cos_title
1413,59042,conf/sigmod/GangulyGMS96,2k9bgRJC-hYJ,0.0
223,30134,conf/vldb/ChawatheCY94,4TMZhO1wdwsJ,0.014216192759658502
1635,37921,conf/vldb/ZhangL97,hk9P76dJfcAJ,0.0075487165701758575
138,31524,conf/vldb/FerrandinaMZ94,KZRM1tIlRXwJ,0.008163601728991625
2435,32120,journals/vldb/DeyBS96,uZVc1wSi3y4J,0.1649767821845157
385,4828,conf/sigmod/KornMZ03,4NpCXKeSRCgJ,0.01047332240570004
2011,25376,conf/vldb/TengCY03,szlqyCesMpgJ,0.15841018593496003
415,44075,journals/sigmod/SmithO99,bdMijavFOc8J,0.0037441190173933725
1960,713,conf/vldb/GalanisWJD03,l7glyH7ltuQJ,0.03709270256793844
362,61218,conf/sigmod/KaushikBNK02,OBbDFGQNEDQJ,0.05237709252489129
3,38654,journals/sigmod/Liu02,zMW_rq3S6VgJ,0.9999999999999999
2059,36155,conf/vldb/KornMS02,hBoL6DaFUMYJ,0.013120230521337409
2342,13812,journals/vldb/SinghalS97,AolHo5ULwcYJ,0.0
160,59771,conf/vldb/DeWittKLPY94,pWEfI0xFFcoJ,0.0
713,59166,conf/sigmod/LabioWGG00,yh5T1bP0TGgJ,0.0
2415,11846,journals/vldb/BonifatiCP01,DOWitkb7PbUJ,0.011086915624720788
1073,40261,conf/sigmod/AgrawalGGR98,UYQpDoh0wo0J,1.0
1044,28943,conf/sigmod/RajagopalanML98,fJn_2E8aihYJ,0.0
1206,47206,conf/sigmod/AndersonBKW98,qAjakY5_QAMJ,0.003892223901834773
847,63303,conf/sigmod/ReveszCKLLW00,dLRYFH8SLacJ,0.0
663,51882,journals/sigmod/AbelTK97,U6jh2mYq5HIJ,0.008379499698141222
1192,25808,conf/vldb/PapadiasT01,fDWfHiQ6BR4J,0.18601738493023878
2516,6421,journals/sigmod/BusslerFM02,MkHxLPaNdqoJ,0.8094715490157525
671,11584,conf/sigmod/AgrawalCN01,g6XLqjCRkFcJ,0.3033729546449627
2405,57329,journals/vldb/FuCCM00,OcGjVmFfr9kJ,0.0
535,46220,conf/sigmod/ChenRW02,qxShx7aNiuEJ,0.023947809450245133
1079,4993,conf/sigmod/CherniackZ98,url:http://portal.acm.org/citation.cfm%3Fid%3D645925%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1367,62026,conf/vldb/JagadishLS99,url:http://portal.acm.org/citation.cfm%3Fid%3D335223,0.007403718621700646
2270,54660,journals/tods/FranklinCL97,sP5LCmJNjo4J,0.0
1116,30135,conf/sigmod/MatiasVW98,I-yhgAxp9OQJ,0.00781043830490896
2139,49481,conf/vldb/AgrawalKSX02,qCvXLXmB6J8J,0.07782699266964577
1242,57601,conf/sigmod/ONeilQ97,cvHvC7tUSrIJ,0.0
858,43840,conf/sigmod/LiBCS00,url:http://www.springerlink.com/index/T8G147834746L5V2.pdf,0.0
997,29662,conf/sigmod/RoussopoulosKS99,UF4wxbIa6FMJ,0.0
1275,41684,conf/sigmod/KornJF97,xQU9GXs4k50J,0.006662707234988978
1668,56662,conf/vldb/WildfogelY97,pzPZuUoWej8J,0.0042135250103430295
1628,55543,conf/sigmod/WangZS95,GgMyAGZsyr4J,0.0
166,39533,conf/vldb/LevySSZ94,pSSksOa1kDwJ,0.0
2186,32681,journals/tods/SrivastavaSRN95,zm3D83ZiU4UJ,0.9999999999999999
2170,657,conf/vldb/AnanthakrishnaCG02,sAYCyUcugbYJ,0.0
2447,30736,journals/vldb/DeWittNSV96,5vvOcgfpjUgJ,0.0
1064,56898,conf/sigmod/NgLHP98,OVsyr37zZxkJ,0.8262748993962343
1272,15722,conf/vldb/DiligentiCLGG00,fDr5SyZt9AsJ,0.0
1968,21841,conf/vldb/AbiteboulBBCCDMMP03,TD1X4Bo-eYsJ,0.0
1980,16748,conf/vldb/NathDKGKS03,3I8nhBT0du8J,0.0
1720,59454,conf/sigmod/CareyDFHMNSSTTWZ94,5wcgt7bNx7YJ,0.6272425653775945
2163,34360,conf/vldb/YuSLJ02,fcB_7jx0pOMJ,0.04859187049806542
1763,57838,conf/vldb/SevcikK96,sB-nvl5829EJ,0.06967153764286253
2143,45227,conf/vldb/ManegoldBK02,pAsr4Jb9p9sJ,0.0
2030,57401,conf/vldb/HeMYW03,gFgQ9dmQXRUJ,0.01779850714977035
1154,64146,conf/sigmod/ChenWZ98,url:http://portal.acm.org/citation.cfm%3Fdoid%3D263690.264337,0.0
1316,45980,conf/vldb/CeriCW00,zCbDZVfxWhAJ,0.0
1299,62026,conf/vldb/KoudasIM00,url:http://portal.acm.org/citation.cfm%3Fid%3D335223,0.0
2458,41074,journals/vldb/Baumann94,2Yii02idzcUJ,1.0
1317,50554,conf/sigmod/LabioZWGGW97,c6uhRzf-K58J,0.0
1154,32066,conf/sigmod/ChenWZ98,oVlocJ8gDowJ,0.0
2029,13607,conf/vldb/JiangWL03,xuAzLPawm2QJ,0.0
2020,11801,conf/vldb/ChenL03,ieG3mIlduioJ,0.006632070370533992
2520,22704,conf/vldb/ShuklaDNR96,jugePLZ8yKcJ,0.3158589540812182
1983,24751,conf/vldb/BouganimNPW03,1xJ9cynSR_MJ,0.0
763,59013,conf/sigmod/HanPY00,rLJSEgt6UbMJ,0.4180362971879473
562,6298,journals/sigmod/KappelR98,l4NGzUcIiVYJ,0.0
265,33661,journals/sigmod/LiefkeS00,QxtGOVsCF78J,0.02545859190397072
1795,19038,conf/vldb/LeeL96,3k61gi_ld_UJ,0.004790528463714004
872,10661,journals/sigmod/NorrieBSW94,4aSEl4haaq4J,0.0
1443,17832,conf/vldb/RothOH99,jteJcGoGxnMJ,0.0
372,28805,conf/sigmod/MaddenSHR02,n4WVcNG1WfsJ,0.0
343,55394,conf/sigmod/MaddenFHH03,Ub6YwssjyiYJ,0.0
1327,20101,conf/vldb/GantiLR00,TZ-Y8cf5QpYJ,0.0
1136,59002,conf/vldb/ChakrabartiGRS00,rcSfDxBif40J,0.3170575798215179
1941,15076,conf/vldb/ChaudhuriGN03,b9uF_OTTHIEJ,0.04245102090929235
1359,58485,conf/vldb/LeeL99,RXrfnxL0dfsJ,0.0
1045,22108,conf/vldb/GravanoIJKMS01,cvzGN_zu53AJ,0.2198586868523364
2345,36070,journals/vldb/ChenHY97,b_v-XJ5h0WEJ,0.003245319224798268
2011,34504,conf/vldb/TengCY03,nPEHo5w7PxwJ,0.014833179598540344
888,17960,conf/sigmod/AggarwalWY99,w1OBIUBoft8J,0.0068043556847319255
893,5472,conf/sigmod/VitterW99,aHu2CXMMNGAJ,0.004776430239393101
1729,12160,conf/sigmod/KemperMPS94,3RBS_k3DI6sJ,0.0
2003,4815,conf/vldb/ChenDZ03,F0quN69JOJgJ,0.0
887,24151,journals/tods/CaldersNW02,J89lD2VPyEUJ,0.004846085673044035
148,2120,journals/sigmod/EisenbergM01,url:http://portal.acm.org/citation.cfm%3Fid%3D637411.637432%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
462,10389,conf/sigmod/MoonWH02,3qdJEQpbS44J,0.4213804793757426
2264,19085,journals/tods/BrunoCG02,url:http://portal.acm.org/citation.cfm%3Fid%3D872851,0.017879876324098435
2107,31933,conf/vldb/StanoiRAA01,C85vtVHZmjUJ,0.0
1372,13993,conf/sigmod/ChaudhuriG96,CduLyvAaxVsJ,0.0
939,33359,conf/sigmod/FlorescuLMS99,c22l_WX_ADwJ,0.0
1218,57849,conf/sigmod/NgLK98,7lkCBMe603kJ,0.00341584523226684
901,62114,journals/tods/GunopulosKMSTS03,y5JyKlYjnI4J,0.7925655669259363
941,50401,conf/sigmod/HaasH99,bsfsN1NtuOMJ,1.0000000000000002
805,43158,journals/sigmod/DrewHKKLLLSW95,1fCiqPGCaaAJ,0.016955101485037406
2007,22088,conf/vldb/ChenJLP03,4qh5icz3Dj8J,0.045321365820911994
656,17960,conf/sigmod/YuMWL01,w1OBIUBoft8J,0.005403257426267397
669,36881,conf/sigmod/ChenGM01,JceK-ywXk8UJ,0.034083020591186064
2023,28448,conf/vldb/ShiSZ03,2bu7GlExiJ8J,0.0
2257,26400,journals/tods/Snodgrass01,url:http://www.springerlink.com/index/LD48KCXJWTCRACDL.pdf,1.0
962,12782,conf/sigmod/LometT99,FiPJDs_jm54J,0.04243055917839483
2139,6931,conf/vldb/AgrawalKSX02,g3sptFR4whsJ,0.0
2073,11007,conf/vldb/LohmanL02,k8EsgEuKhQ0J,0.09272899652222874
1151,38318,conf/vldb/LingLL00,Bf44yXvb6EAJ,0.007157744934987608
2337,23885,journals/vldb/LometS97,VtJJaGlE6hYJ,0.12953920867760899
405,11144,conf/sigmod/ArasuBBDIRW03,q_7hmFecxygJ,0.1669739771813916
2438,15077,journals/vldb/AbiteboulB95,_RMZmSBR_PUJ,0.6210063462523583
1932,10775,conf/vldb/PottingerB03,Q6pHDaV3sG4J,1.0000000000000002
394,45694,conf/sigmod/PaparizosACJLNPSWWY03,VTuB10z-VnIJ,0.03601763281538415
1150,9985,conf/sigmod/JonssonFS98,xhle0bk7qsMJ,0.0059525349064505125
544,55252,journals/sigmod/KeetonPH98,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/09505849/1998/00000040/00000002/art00032%26unc%3D,0.0
1403,58137,conf/sigmod/ChristophidesCM96,xsh0C_nCllsJ,0.014300155928622207
1368,41177,conf/vldb/ShanmugasundaramGTZDN99,HJ-tLgFfSeMJ,0.01009395134216564
669,44586,conf/sigmod/ChenGM01,KHeJwyzZzssJ,0.0
1710,31492,conf/sigmod/ConsensM94,pPqlz2ymzD4J,0.022706037921122454
1036,16272,conf/vldb/YangG01,IJDg4R1pw6EJ,0.0
107,725,conf/vldb/SistlaYLL95,XbvJHTrcf74J,0.0
2100,29957,conf/vldb/LiuJ02,drAzXapJ2rgJ,0.01795592683754714
2366,5001,journals/vldb/AguileraCMVV02,-cQmLk2JnawJ,0.0
717,56119,conf/sigmod/ChangC01,_gwfttQaTEkJ,0.0
2198,28048,journals/tods/GhandeharizadehHJ96,LhOtxk4k_uAJ,0.0
558,10985,journals/sigmod/LometBCLN98,Y-kXztd20YQJ,0.058963009109324886
1867,13167,conf/vldb/YanG95,gkbvvgj8kdUJ,0.010144135560571428
1009,304,conf/vldb/BrownG01,ufc3hEkkoN4J,0.0
1968,60016,conf/vldb/AbiteboulBBCCDMMP03,XTa-ElbpjZ8J,0.0
1338,24157,conf/vldb/WangHH00,46M3R-D2pvQJ,0.0
2072,39428,conf/vldb/SayalCDS02,tCrfb27dXiwJ,0.0
1610,12013,conf/vldb/YangKL97,U09WdB3GIK4J,0.019477296826618893
1882,3841,journals/sigmod/BawaCCDGGKMSSVY03,6T7sTvsfYgkJ,0.3323121211547065
1503,51551,conf/sigmod/LuMSS95,isDzUrHSh-8J,0.0
358,28078,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,GugnlR-FHQ0J,0.03796918229161918
935,52033,journals/sigmod/BarclayBGS94,wPhDoeiINQsJ,0.9999999999999999
1337,61839,conf/vldb/LakshmananJN00,x-J6IbwI7u8J,0.03336256872024511
1252,63983,conf/sigmod/AdelbergGW97,url:http://portal.acm.org/citation.cfm%3Fid%3D233269%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dproceeding%26idx%3D233269%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.01681436757755075
630,38565,journals/sigmod/PhatakSSS96,url:http://portal.acm.org/citation.cfm%3Fid%3D141818.141829%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.3752409599203952
1793,43396,conf/sigmod/AgrawalCFGHIIMMSS94,Yd3uMumoSmYJ,0.040754765859580606
970,13558,conf/vldb/CasatiDGS01,nOUmvN1TzdMJ,0.0037422730109896484
747,26318,journals/sigmod/KokkotosIPS95,bvyqSciFIjcJ,0.011798345063457855
1155,19727,conf/vldb/LuL00,YgouJdrCoZQJ,0.0
2168,54570,conf/vldb/ChoN02,avZgSdSkuvAJ,0.0
1320,4488,conf/vldb/ChoG00,Hd90xxjjPokJ,0.8444832303480513
1376,18383,conf/vldb/DonjerkovicR99,GTkxutlkeicJ,0.0
1558,7285,conf/vldb/FlorescuLSY99,fNDX0gaFmB0J,0.04139218637878517
952,1059,conf/sigmod/AboulnagaC99,-XSlLQ2q8rAJ,0.0
1076,38278,conf/vldb/ChaHKK01,kidwjkWD3qUJ,0.0
795,7491,journals/sigmod/Bohlen95,WnwPjh0a0twJ,1.0
748,11617,conf/sigmod/AgrawalW00,bpWvAVOZLbwJ,0.008044612999728133
1930,16690,conf/vldb/LinLYZ03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027701%26type%3Dpdf,0.0
2334,52014,journals/vldb/HaasCLS97,kUUIJxLeO9QJ,0.8093218446572316
1284,13317,conf/vldb/HinneburgAK00,nj-y9Q1m5p4J,0.007580915258158378
888,13317,conf/sigmod/AggarwalWY99,nj-y9Q1m5p4J,0.0
1708,10612,conf/sigmod/TomasicGS94,zbJYyUhl2cIJ,0.0
1983,18953,conf/vldb/BouganimNPW03,11D-BwNUPQkJ,0.0
2002,61074,conf/vldb/Amer-YahiaFSX03,jqWSQmw8ScEJ,0.0
686,9426,journals/sigmod/CoxEH96,nu55xP_Z81AJ,0.0
134,27380,journals/sigmod/ChienTZ01,NoMSxmHAQ9YJ,0.0
1418,55361,conf/vldb/LiRS99,5fb1l1MyGisJ,0.007539595968281842
1469,28531,conf/vldb/Sarawagi99,gz92a8BdTLUJ,0.69640314640193
134,20964,journals/sigmod/ChienTZ01,eWCz_YJFqjcJ,0.0
295,29957,conf/sigmod/LiBKN03,drAzXapJ2rgJ,0.0
2056,35646,conf/vldb/RizviH02,sP982xq0nU4J,0.7414819789846531
1019,58281,conf/sigmod/GarofalakisRRS99,LfS9Vr-FSZEJ,0.0029215512439613464
2000,12891,conf/vldb/YangLH03,df8tr4byaBMJ,0.0035397357859371413
2030,23845,conf/vldb/HeMYW03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027617%26type%3Dpdf,0.0
573,16315,conf/sigmod/HernandezMHYHT01,KTp2S_xbXfYJ,0.26106908424000275
167,4293,journals/sigmod/BabuW01,yWDXpb_76z0J,0.021754958112857267
277,11069,conf/sigmod/BabcockCD03,OFGtGwUHhUQJ,0.0
2064,62302,conf/vldb/LakshmananPH02,xsaovu54vl4J,0.0
965,62367,conf/sigmod/JagadishLS99,hrsc329vaaMJ,0.0
1626,17753,conf/vldb/AlsabtiRS97,3nxl8d4c0t4J,0.014721695961716791
1717,13707,conf/sigmod/PangCL94,UM1ZozyrJnIJ,0.0
573,4422,conf/sigmod/HernandezMHYHT01,1oPwJtMfBuwJ,0.0
1723,43700,conf/sigmod/McIverK94,7RjOQs7oK6IJ,0.0
656,49719,conf/sigmod/YuMWL01,dUistZ4ReXwJ,0.0
645,57666,conf/sigmod/DeshpandeGR01,-U7N4uYXjPwJ,0.0
669,62224,conf/sigmod/ChenGM01,JEYdnFjCT6MJ,0.0
1481,16059,conf/sigmod/GuptaMR95,l-QHiSxClXcJ,0.0
19,10437,conf/vldb/SrikantA95,KwgLlNLlaTcJ,0.2952832054352121
1352,49422,conf/vldb/LakshmananSS99,UPYyrF0ofUUJ,0.10827613321961595
969,64179,conf/vldb/AgrawalSX01,U8CMJBaJyX8J,0.012501037203746214
1188,50711,conf/vldb/ZhouLZLZJT01,fJQ7Col2vYsJ,1.0
2024,12322,conf/vldb/HinneburgLH03,xB-wEyme7pcJ,0.0
437,13579,conf/sigmod/MaddenH02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D945725%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1306,28486,conf/vldb/DiaoLCT00,JcnZJ-eE2XsJ,0.0
658,61284,conf/sigmod/ChenGK01,DNIfr9w2fucJ,0.0
2029,45850,conf/vldb/JiangWL03,oCpYqKpTNhQJ,0.0
1968,58406,conf/vldb/AbiteboulBBCCDMMP03,g2m7Obr_8ZkJ,0.04165896852043449
1930,62086,conf/vldb/LinLYZ03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027596%26type%3Dpdf,0.0
2201,51969,journals/tods/LiuM96,Q8dQ43d6gGsJ,0.036009837350093256
2522,29918,conf/vldb/RamakrishnanR96,3y1e-H-FdC0J,1.0000000000000002
869,16592,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,IOfKe4esmacJ,1.0
992,44541,conf/sigmod/BrodskySCE99,QVJykO8Yy9UJ,0.0
2437,22640,journals/vldb/AntoshenkovZ96,qpV-6vrbEbQJ,0.3540974068800865
987,53996,conf/sigmod/RundensteinerCLCZNJLW99,Gewg_2wHQiQJ,0.0
64,60895,journals/sigmod/YaoG02,Rq7JhOr7HXQJ,0.0
1914,11753,journals/sigmod/MukhopadhyayGS03,72It36Q0MKoJ,0.027267599411900947
2020,61198,conf/vldb/ChenL03,rN--YZIXgL0J,0.0
1054,29554,conf/vldb/SadriZZA01,rEu4oz68ZLAJ,0.0
2257,56415,journals/tods/Snodgrass01,uOcOPUShONEJ,1.0
2073,15947,conf/vldb/LohmanL02,7TYVQTwq9FIJ,0.17457556067649094
216,57502,journals/sigmod/QuixSJ02,SUT-QTwqFNkJ,0.0
515,63985,journals/sigmod/FernandezFLS97,url:http://portal.acm.org/citation.cfm%3Fid%3D263661.263665%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D263661%26part%3DProceedings%26WantType%3DProceedings%26title%3DSymposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,0.008389019304836971
2312,5383,journals/vldb/NgS98,qYaqmaGIOS4J,0.0
2139,21670,conf/vldb/AgrawalKSX02,TmXE_bpkL98J,0.0
2044,56307,conf/vldb/CormodeKMS03,M3_GeD5VaUgJ,0.0
1124,495,conf/sigmod/SarawagiTA98,0Vmsc0oib2kJ,0.7870862628112176
893,44131,conf/sigmod/VitterW99,eDa9jQWsTMoJ,0.06024467186643614
142,16613,conf/vldb/GehaniJR94,Nlin4CYe464J,0.21892482031813182
634,17075,journals/sigmod/HaritsaS96,HjDa9on7LzoJ,0.0
2410,34184,journals/vldb/RahmB01,66dWDpWjbbwJ,0.21684287192534174
487,59658,journals/sigmod/AshishK97,kQOOd6RAo1AJ,0.903856112403993
1954,31689,conf/vldb/MiklauS03,Y7kHpHu3nP0J,0.020435274015359238
669,20479,conf/sigmod/ChenGM01,Ab6MIDVDzhAJ,0.0
1231,22434,conf/sigmod/GravanoCGP97,fIuGhhcZl-4J,0.0
2245,4511,journals/tods/DeySB99,pYtOkFSgdXYJ,0.0686660035749529
401,39131,journals/sigmod/EisenbergM99,AatoNnELw78J,0.31873110524788884
478,8052,journals/sigmod/AtzeniMM97,J-7xdqqW5RwJ,0.03339431342353298
2330,28943,journals/vldb/GibsonKR00,fJn_2E8aihYJ,0.0
2139,29375,conf/vldb/AgrawalKSX02,A5qgqEDykVwJ,0.0
2476,17626,journals/vldb/LeeW94,ozmSjoqqFtwJ,0.0
499,21172,conf/sigmod/TaoP02,JnmBoH2YB0AJ,0.04725240352671475
2456,43577,journals/vldb/ChuIT94,5RxkVvw35iUJ,0.04037221107974411
1258,43855,conf/sigmod/JajodiaSSB97,9XxjbYwOC08J,0.0
1381,61224,conf/sigmod/FukudaMMT96,WOCgxlV_LgoJ,0.08729015410494166
1678,27445,conf/vldb/GehrkeRG98,G8JSWUAO2lMJ,0.6028784479205016
687,59315,conf/sigmod/KeoghCMP01,NMgExE-JRD0J,0.0
2029,7488,conf/vldb/JiangWL03,vC4SG93p9TEJ,0.0
1599,36951,conf/vldb/OzsuVU98,ItOlYY7ITt0J,0.23148456939111828
2163,7488,conf/vldb/YuSLJ02,vC4SG93p9TEJ,0.0
237,57574,conf/vldb/KamelF94,a78Lxr80kJUJ,0.01800832932372593
1553,17358,conf/sigmod/ZhugeGHW95,Hc9uWxJu840J,0.008493322902455051
508,20130,journals/sigmod/BarbaraS97,Iw5bYR098o4J,1.0000000000000002
860,18303,conf/sigmod/MerialdoAMMP00,4pkdRl98wMQJ,0.14409267686242322
748,51081,conf/sigmod/AgrawalW00,TDgQhn1OqbsJ,0.0051822838911269415
1628,61451,conf/sigmod/WangZS95,0aVKzjogLlAJ,0.010708578472878871
1662,35960,conf/sigmod/ChristophidesACS94,WYSBGO-zyoEJ,0.5867337238649237
247,33537,conf/sigmod/WangPFY03,VsotCt1y5zUJ,0.0
752,51200,conf/sigmod/MoonSL00,Jk2ZTjQR5lwJ,0.0
517,35118,conf/sigmod/SzalayGTKMRSv02,kKk4xIJfQ70J,0.7840481243054085
1235,18365,conf/vldb/CasatiS00,XQw3ADYCXdcJ,0.07424503005753688
108,49408,journals/sigmod/HalkidiBV02a,NDZ955woXk8J,0.0
1919,18997,conf/vldb/FaloutsosMS96,6XxswNrUSk4J,0.0
950,63458,conf/sigmod/LeeKC99,Sr_EyL_rCWMJ,0.0
2013,31464,conf/vldb/YuPM03,isEy2RUnkkoJ,0.0
845,24976,conf/sigmod/BressanGOT00,LMmJh-QpKlEJ,0.0
2011,35740,conf/vldb/TengCY03,url:http://ieeexplore.ieee.org/iel5/69/28220/01307300.pdf%3Farnumber%3D1307300,0.0
1573,50790,conf/sigmod/Ellison95,AgpGguTHfGsJ,1.0
2334,41089,journals/vldb/HaasCLS97,8UbrDL0jsOYJ,0.0
1151,53541,conf/vldb/LingLL00,Hz_TU6kUj08J,0.034900050995248004
528,16409,conf/sigmod/ZhangMCMR02,gWslyEjd3BYJ,0.15840663215617773
1194,47761,conf/vldb/OoiYTJ01,8b1aGpNW7KcJ,0.009204999073023766
943,47361,conf/sigmod/AcharyaGPR99a,Pka5Bod-rr4J,0.006965482661022413
1743,3845,conf/vldb/SrivastavaDJL96,url:http://portal.acm.org/citation.cfm%3Fid%3D226963,0.0
1092,50867,conf/sigmod/NestorovAM98,NVS_rDpScp0J,0.2274012333494573
978,9640,conf/vldb/GilbertKMS01,POt1WbTBB4cJ,0.0
2048,43327,conf/vldb/IwerksSS03,XU8gYz78ackJ,0.004480903794766676
1086,49517,conf/vldb/GalhardasFSSS01,GxDfgCi-rq4J,0.21846329371373852
295,723,conf/sigmod/LiBKN03,aU8MKDGl5QMJ,0.0
2454,9491,journals/vldb/AgrawalAJL95,QrkTo-NoV3MJ,0.0
970,59922,conf/vldb/CasatiDGS01,0XYRlW9tvw8J,0.11992392394504754
845,42480,conf/sigmod/BressanGOT00,n7KsDSYuIvgJ,0.0
211,21963,conf/vldb/ChaudhuriS94,xxkUtjfGpvAJ,0.1642343156311099
796,1648,conf/sigmod/ChenJDTW00,dfOqJZmGhAgJ,0.05727464208922221
888,46499,conf/sigmod/AggarwalWY99,FggITU1S1nkJ,0.008941486310217761
557,19567,conf/sigmod/SlivinskasJS01,url:http://portal.acm.org/citation.cfm%3Fid%3D641269,0.0
2305,54630,journals/vldb/LiR99,2Ya3pvgeYtQJ,0.0
65,10245,conf/vldb/JagadishLRSS94,PZXsEWadAV0J,0.0
1235,34714,conf/vldb/CasatiS00,347oyb_b7DAJ,0.0
345,60974,journals/sigmod/BertinoEH01,ZpCo-0AkJ3UJ,0.32165962883974564
1240,9394,conf/sigmod/ZaharioudakisC97,MCuFKbwcWIIJ,0.0
385,11354,conf/sigmod/KornMZ03,hIGjgc6mx0cJ,0.005212838751778793
1558,12709,conf/vldb/FlorescuLSY99,W3H34LBUMtoJ,0.0
1184,27020,conf/sigmod/KornackerMH97,08hpWyqMTqAJ,0.0
56,48039,journals/sigmod/LaenderRST02,eQPLe8gg-mIJ,0.8054097595844469
1570,11780,conf/vldb/AbiteboulAAACHHMMMMSTV99,PYvxitTViMQJ,0.0
1145,1428,conf/vldb/PardonA00,_FNrQSD-huEJ,0.0
1192,28601,conf/vldb/PapadiasT01,v7hQCqKepzwJ,0.0
1267,63649,conf/sigmod/HanKS97,_EEZCcB1BPYJ,0.8305833232118512
237,11641,conf/vldb/KamelF94,Gr7nw0PAH1sJ,0.7280015791947411
1094,2402,conf/sigmod/DeshpandeRSN98,YwLoGdTgG-sJ,0.06044862143870218
1604,13993,conf/vldb/Garcia-MolinaLY98,CduLyvAaxVsJ,0.0
986,12668,conf/vldb/DongHLPW01,hlrRtJigGbYJ,0.040547349925144485
327,17950,journals/sigmod/PossasMCR00,7szp78IyFdQJ,0.9999999999999998
634,62955,journals/sigmod/HaritsaS96,3OxZS395vDcJ,0.0
795,42901,journals/sigmod/Bohlen95,OE9R26sjxoUJ,1.0
1943,31394,conf/vldb/HelmerNM03,a-WzRbvJSrMJ,0.005920913809933357
2158,60595,conf/vldb/TaoP02,TmcyYF1CNsYJ,0.0
567,41731,conf/sigmod/LeeWMS01,url:http://portal.acm.org/citation.cfm%3Fid%3D354384.354533%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3DSERIES316%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Multimedia%2520Conference%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0
1993,55832,conf/vldb/AbiteboulABBNM03,QbisQ-7q62MJ,0.0
1316,62760,conf/vldb/CeriCW00,url:http://portal.acm.org/citation.cfm%3Fid%3D592199.592405,0.005860157982408708
2269,63809,journals/tods/LakshmananSS01,FqrVkPwzd3kJ,1.0000000000000004
2007,32318,conf/vldb/ChenJLP03,VTDU8nvDyOUJ,0.0
2373,59436,journals/vldb/Navarro02,gehi-uRl0OAJ,0.6916741224223111
2277,8235,journals/tods/WangBBJ97,5Zpm_QmAfv4J,0.0366422087614596
1327,35942,conf/vldb/GantiLR00,oUisL_YUScYJ,0.0
1456,42768,conf/sigmod/CookKWZ96,HfqdlkOA_pQJ,0.0
219,28566,journals/sigmod/CuiJO02,8Oo0IlhuO5cJ,0.0
2228,10036,journals/tods/ScioreSR94,zM422IjZcPgJ,0.0
2513,19065,conf/vldb/AgarwalADGNRS96,9tsJSZv5yLoJ,0.02546631090653131
2420,10206,journals/vldb/SuHHHLWLPLL01,Uwmno5gCgK8J,0.007019391750769037
197,51438,conf/sigmod/ChaudhuriGS03,8OyqJKNuu14J,0.02901169489583459
1610,27370,conf/vldb/YangKL97,yalXZVUvCUoJ,0.012167097010615103
2120,49349,conf/vldb/RamamurthyDS02,y7CTbGwImxUJ,0.0
654,6802,conf/sigmod/KalnisP01,JtQbB9D7zkwJ,0.007053998925660463
2393,52891,journals/vldb/LeeSC01,BNbMS_l7mAcJ,0.024072328574885973
732,33288,conf/sigmod/AcharyaGP00,mYFf63cZ4lUJ,0.16299489497775715
118,29453,conf/vldb/Hallmark95,xTKZ6OuegIEJ,1.0
2328,1757,journals/vldb/KornLKF00,qzjtGDo7OuMJ,0.019296374144532745
1899,41244,conf/vldb/AgrawalLSS95,x_ykbVlfyP8J,0.00525093222945299
2060,59097,conf/vldb/ChanFFGR02,7BITau8qhpEJ,0.03637949769600043
1933,40074,conf/vldb/WangC03,4XF3ZlXQAEgJ,0.005185108283630226
1038,4698,conf/vldb/AksoyZF01,NDzryNtTyL8J,0.13428968652071557
1708,62587,conf/sigmod/TomasicGS94,4HVB6aRvsk8J,0.0
